id,text,incident_types,severity,type_labels,severity_label
597,"Incident reported: landslide and not breathing, deceased.","['Natural Disaster', 'Medical']",Black,"[3, 4]",3
7339,edantickarl after the earthquake that began at 3 35 am on saturday came a tsunami that devastated coastal city of talcahuano,"['Accident', 'Natural Disaster', 'Other']",Red,"[0, 4, 5]",2
5927,we are hungry we need food right now we are ein rue alix roi impasse champagne,['Other'],Yellow,[5],1
6857,i am in the mountains in lavout there is no water to drink please help,['Other'],Yellow,[5],1
4180,"Parang may chest pain and epekto ng bagyo, hindi na humihinga.","['Medical', 'Natural Disaster']",Black,"[3, 4]",3
8424,world vision india is providing two power generators to the schools to ensure the safety and protection of children,"['Accident', 'Other']",Yellow,"[0, 5]",1
6636,we find no food we are starving,['Other'],Yellow,[5],1
784,"Responders needed for truck accident, posibleng may sugatan. uhm",['Accident'],Yellow,[0],1
4583,"Emergency na kinasasangkutan ng break-in, hindi na humihinga.",['Crime'],Black,[1],3
9807,far away in new zealand one person was feared dead and hundreds had been evacuated after rain swollen rivers flooded a wide area and dozens of small earthquakes contributed to mudslides officials said on monday,"['Crime', 'Natural Disaster', 'Other']",Black,"[1, 4, 5]",3
1043,"Inalerto ang mga awtoridad: stranded passengers and nahihirapan huminga, no signs of life. pls help","['Other', 'Medical']",Black,"[3, 5]",3
6941,philadelphia pa the american friends service committee afsc is accepting financial contributions to assist in recovery efforts in mozambique after a tropical cyclone and two weeks of torrential rains have left much of the country under water,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
5947,one mobile kitchen and an emergency response vehicle moved to the contaminated taean county coastline on day one,['Other'],Yellow,[5],1
8785,thus an armed drone strike in pakistan a nigerian army massacre of villagers plans for a new us drone base in niger or joint us israeli military operations are all seen as part of a wider pattern of western oppression persistently spread through the new social media,"['Crime', 'Other']",Black,"[1, 5]",3
7810,the supplies were from unhcr s regional stockpiles in copenhagen,['Other'],Green,[5],0
2134,"Narinig ko ang sapilitang pasok, kailangan ng tulong pero stable.",['Crime'],Yellow,[1],1
471,"Authorities alerted: may rally and nasusunog na istruktura, deceased.","['Other', 'Fire']",Black,"[2, 5]",3
7352,i need food and water i am in need everybody else got something not me yet,['Other'],Yellow,[5],1
5665,"May naiulat na assault, no signs of life.",['Crime'],Black,[1],3
8232,with the available resources lws india has begun intervention in selected communities which faced maximum damage,['Other'],Yellow,[5],1
4876,"Emergency na kinasasangkutan ng banggaan ng motorsiklo, walking wounded.",['Accident'],Green,[0],0
1255,"uhm Agarang sitwasyon: naiwang pasahero, konti lang sugat.",['Other'],Green,[5],0
6750,in the days after the december 26 disaster which killed over 106 000 indonesians and left many thousands more clinging to life on remote shorelines foreign troops were welcomed as they rushed in aid by navy warships and helicopters,"['Accident', 'Crime', 'Medical', 'Natural Disaster', 'Other']",Black,"[0, 1, 3, 4, 5]",3
6738,although bilateral development cooperation with the central government in mali has been suspended due to the conflict the netherlands is still working where it can to provide systemic solutions through ngos active in the country,['Other'],Green,[5],0
5567,"Responders needed for nahihirapang huminga, wala nang buhay. pls help",['Medical'],Black,[3],3
6686,i am collecting food and clothing from friends and plan to drop it off sometime today after 6 o clock today,['Other'],Yellow,[5],1
10281,the flu like illness has killed 662 people globally and infected more than 7 800 others primarily in asia,"['Crime', 'Other']",Black,"[1, 5]",3
1254,"Insidente:salpukanngsasakyanandasonanakit,safetowait.","['Accident', 'Other']",Green,"[0, 5]",0
3107,"Emergency na kinasasangkutan ng man with a knife and heavy rainfall, no signs of life.","['Crime', 'Natural Disaster']",Black,"[1, 4]",3
6096,children and elderly who are handicapped are without help food drink water clothing medicine,['Other'],Yellow,[5],1
1356,"Help! chemical spill, hindi na humihinga.",['Other'],Black,[5],3
3998,"Emergency na kinasasangkutan ng may flood, walking wounded.",['Natural Disaster'],Green,[4],0
6499,navy divers worked to recover bodies as a central government team arrived in the region to examine how to drain water still pooled 18 metres 30 feet deep in more than a dozen villages officials said monday,"['Crime', 'Natural Disaster', 'Other']",Black,"[1, 4, 5]",3
4613,"Kailangan ng responders para sa banta ng baril, wala nang buhay.",['Crime'],Black,[1],3
3499,"Agarang sitwasyon: nahihirapan huminga, delayed care ok. pls help",['Medical'],Yellow,[3],1
498,"Responders needed for pinsala mula sa lindol, possible fracture.",['Natural Disaster'],Yellow,[4],1
1859,"Dispatch units for car accident, needs treatment soon. pls help",['Accident'],Yellow,[0],1
119,"Incident reported: pagguho ng lupa and nasusunog na istruktura, no injuries reported.","['Natural Disaster', 'Fire']",Green,"[2, 4]",0
10351,gale winds with speeds reaching up to 55 65 kmph and gusting up to 75 kmph hit the coast,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
5172,"may Urgent situation: hayop gumagala and tao bumagsak, deceased.","['Other', 'Medical']",Black,"[3, 5]",3
6292,more than 20 years of conflict have ruined afghanistan s economy and reduced the living conditions of most of its 20 million population to a bare subsistence level,['Other'],Green,[5],0
107,"Help! nasusunog na gusali and epekto ng bagyo, hindi na humihinga.","['Fire', 'Natural Disaster']",Black,"[2, 4]",3
10355,can bring canned goods if needed,['Other'],Yellow,[5],1
1867,"Authorities alerted: may lost child and nasusunog na istruktura, life-threatening injuries.","['Other', 'Fire']",Red,"[2, 5]",2
10123,it had obviously been a substantial building but was totally wrecked,"['Accident', 'Other']",Yellow,"[0, 5]",1
1833,"There is a baha reported, wala nang buhay.",['Natural Disaster'],Black,[4],3
139,"Grabe, vehicle collision and may taong bumagsak! walking wounded. pls help","['Accident', 'Medical']",Green,"[0, 3]",0
1373,"Agrng sitwsyon: hit nd run, needs tretment soon.",['Accident'],Yellow,[0],1
7252,major earthquake hits haiti save the children staff working on the ground save the children is verifying t http bit ly 6wivnk pls rt,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
4963,"may Emergency reported involving pagguho ng lupa, walking wounded.",['Natural Disaster'],Green,[4],0
5084,"Ipadala ang mga yunit para sa baha, kailangan ng agarang tugon.",['Natural Disaster'],Red,[4],2
1286,"Kritikal na alerto: sunog sa bahay, expectant category.",['Fire'],Black,[2],3
5844,on april 11 jumabek dam near the village of the same name was partially washed away by the meltwater and the water started flooding the homes of local residents the emergency situations department of karaganda oblast informed,"['Accident', 'Natural Disaster', 'Other']",Red,"[0, 4, 5]",2
8507,hunger is going to end up lilling me nothing is reaching carrefour neighborhood,['Other'],Yellow,[5],1
8970,the relief material must include life saving medical supplies and essential drugs as the monsoons in nepal bring an assorted set of illnesses from gastrointestinal to respiratory and even hypothermia which the rudimentary public health system of nepal struggles to handle,"['Medical', 'Natural Disaster', 'Other']",Red,"[3, 4, 5]",2
4451,"Kailangan ng responders para sa may fire sa bahay and earthquake damage, deceased.","['Fire', 'Natural Disaster']",Black,"[2, 4]",3
1507,"Emergency reported involving malakas na ulan, life-threatening injuries.",['Natural Disaster'],Red,[4],2
9250,on 5 august community leaders and representatives of the tfg along with wfp reached an agreement to allow the release of the hijacked ship,"['Crime', 'Other']",Yellow,"[1, 5]",1
9680,with support from unicef ten dug wells were improved and fitted with handpumps in charchino district of oruzgan province,['Other'],Green,[5],0
4318,"May naiulat na building on fire and difficulty breathing, urgent help needed.","['Fire', 'Medical']",Red,"[2, 3]",2
4121,"Criticalalert:lalakingmaykutsilyoandroadcrash,possiblefracture.","['Crime', 'Accident']",Yellow,"[0, 1]",1
10070,2 send critical incident stress management teams trauma counselors,"['Medical', 'Other']",Red,"[3, 5]",2
6198,as of this year radical groups now controlled more moderate opposition elements,['Other'],Green,[5],0
7011,delays in the arrival of confirmed shipments will lead to halting of local food production of enriched blended foods biscuits and noodles meant for the youngest children and pregnant and nursing women in october,['Other'],Green,[5],0
4570,"uhm Urgent situation: armadong pagnanakaw, konti lang sugat.",['Crime'],Green,[1],0
2275,"Ipadalaangmgayunitparasamaytaongbumagsakandinilikasanggusali,safetowait.","['Medical', 'Other']",Green,"[3, 5]",0
8532,the severe cold wave continues to grip most parts of the country with widespread rain and record snowfalls in various parts of pakistan,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
439,"May naiulat na difficulty breathing and electrical fire, needs treatment soon.","['Medical', 'Fire']",Yellow,"[2, 3]",1
1731,"Narinig ko ang sunog sa bahay and crowd panic, konti lang sugat.","['Fire', 'Other']",Green,"[2, 5]",0
7666,locate and repair damaged pipelines sewer lines and water towers to help ensure that clean water is available,['Other'],Green,[5],0
1246,"Narinig ko ang may flood, walang agarang panganib. pls help",['Natural Disaster'],Green,[4],0
7041,how can the gouvernment find more tents to live we dont have any,['Other'],Yellow,[5],1
6320,haiti hit by largest earthquake in over 200 years ap http bit ly 5k7vtx,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
9991,thanks a lot tell him rice is that i need because i already have the anti microbe,['Other'],Green,[5],0
2731,"Grabe, may usok na lumalabas! deceased.",['Fire'],Black,[2],3
2503,"Critical alert: kombulsyon and nasusunog na gusali, no signs of life.","['Medical', 'Fire']",Black,"[2, 3]",3
8109,i m in the 8th section of the commune village of bene our house is destroyed and we don t have,"['Accident', 'Other']",Yellow,"[0, 5]",1
997,"may Kailangan ng responders para sa may seizure yung pasyente, urgent help needed.",['Medical'],Red,[3],2
9317,st cejirha center of supervision of young intellectuals for the re,['Other'],Green,[5],0
3949,"Incidentreported:gunthreatandchestpain,safetowait.","['Crime', 'Medical']",Green,"[1, 3]",0
4441,"Narinigkoangkitchenfire,life-threateninginjuries.",['Fire'],Red,[2],2
1873,"Responders needed for break-in, walking wounded.",['Crime'],Green,[1],0
6084,is possible another haiti thanks to international helps,['Other'],Yellow,[5],1
9688,the causes of africa s food crises remained as he had described them in december he continued a lethal combination of recurring droughts failed economic policies conflict and the widening impact of hiv aids which had damaged the food sector and the capacity of governments to respond to need,"['Medical', 'Natural Disaster', 'Other']",Red,"[3, 4, 5]",2
9920,the last official estimate several weeks ago said the floods had caused 4 8 billion in damage had cut the summer grain harvest by 11 million tonnes from last year s and shaved 0 4 percentage point off first half economic performance,"['Accident', 'Natural Disaster', 'Other']",Red,"[0, 4, 5]",2
1165,"Parangmayhindimatukoynaemergency,kailanganngtulongperostable.",['Other'],Yellow,[5],1
214,"Urgent situation: walang malay na pasyente and lalaking may kutsilyo, no signs of life.","['Medical', 'Crime']",Black,"[1, 3]",3
4687,"may Inalerto ang mga awtoridad: storm surge, deceased.",['Natural Disaster'],Black,[4],3
3257,"Emergency reported involving epekto ng bgyo nd rmed robbery, life-thretening injuries.","['Natural Disaster', 'Crime']",Red,"[1, 4]",2
5929,floods and typhoons regularly lash the nation,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
10605,is there hurricane is this month,"['Natural Disaster', 'Other']",Red,"[4, 5]",2
3014,"Parang may building on fire, safe to wait.",['Fire'],Green,[2],0
4655,"Ipdl ng mg yunit pr s kombulsyon nd lndslide, wlking wounded.","['Medical', 'Natural Disaster']",Green,"[3, 4]",0
2846,"Parang may nasusunog na gusali, no injuries reported. pls help",['Fire'],Green,[2],0
3789,"Incident reported: earthquake damage na and may accident sa road, expectant category.","['Natural Disaster', 'Accident']",Black,"[0, 4]",3
5314,"Emergency reported involving motorcycle crash, kailangan ng tulong pero stable.",['Accident'],Yellow,[0],1
